elapsed_ms,t_elapsed_s,lat_deg,lon_deg,alt_m,east_m,north_m,up_m,ve,vn,vu,speed_mps,heading_deg,pos_sigma_h_m,pos_sigma_v_m,vel_sigma_mps,coasting
19309,19.309,32.8675711,-117.256586,2.30003015,23.9725786,6.56642239,3.01519571e-05,1.18712006,0.650121015,3.12309877e-06,1.35348121,61.2928795,0,0,0,0
19327,19.327,32.8675712,-117.256586,2.30003021,23.9939444,6.57812892,3.02081991e-05,1.18686043,0.650604424,3.12601015e-06,1.35348579,61.2696518,0,0,0,0
19345,19.345,32.8675713,-117.256586,2.30003026,24.0153056,6.58984415,3.02644935e-05,1.18660043,0.651087473,3.12892153e-06,1.35349011,61.2464301,0,0,0,0
19364,19.364,32.8675714,-117.256586,2.30003032,24.0378484,6.60221965,3.03239722e-05,1.18632557,0.651596957,3.13199465e-06,1.35349435,61.2219252,0,0,0,0
19382,19.382,32.8675715,-117.256585,2.30003038,24.0591999,6.61395273,3.03803743e-05,1.18606482,0.652079266,3.13490602e-06,1.35349811,61.1987161,0,0,0,0
19400,19.4,32.8675716,-117.256585,2.30003044,24.0805467,6.6256945,3.04368288e-05,1.18580371,0.652561215,3.1378174e-06,1.3535016,61.175513,0,0,0,0
19418,19.418,32.8675717,-117.256585,2.30003049,24.1018888,6.63744494,3.04933357e-05,1.18554224,0.653042803,3.14072878e-06,1.35350482,61.1523161,0,0,0,0
19436,19.436,32.8675718,-117.256585,2.30003055,24.1232262,6.64920404,3.0549895e-05,1.1852804,0.65352403,3.14364016e-06,1.35350777,61.1291252,0,0,0,0
19455,19.455,32.8675719,-117.256584,2.30003061,24.1457439,6.66162582,3.06096534e-05,1.18500361,0.654031589,3.14671328e-06,1.35351057,61.1046527,0,0,0,0
19473,19.473,32.867572,-117.256584,2.30003067,24.1670716,6.67340271,3.06663204e-05,1.18474103,0.654512073,3.14962465e-06,1.35351297,61.0814743,0,0,0,0
19491,19.491,32.8675721,-117.256584,2.30003072,24.1883946,6.68518825,3.07230399e-05,1.18447808,0.654992196,3.15253603e-06,1.35351509,61.058302,0,0,0,0
19509,19.509,32.8675722,-117.256584,2.30003078,24.2097128,6.69698242,3.07798117e-05,1.18421477,0.655471956,3.15544741e-06,1.35351694,61.0351358,0,0,0,0
19527,19.527,32.8675723,-117.256584,2.30003084,24.2310263,6.70878523,3.0836636e-05,1.18395111,0.655951353,3.15835878e-06,1.35351853,61.0119757,0,0,0,0
19545,19.545,32.8675724,-117.256583,2.30003089,24.2523351,6.72059667,3.08935126e-05,1.18368708,0.656430388,3.16127016e-06,1.35351984,60.9888217,0,0,0,0
19564,19.564,32.8675726,-117.256583,2.30003095,24.2748225,6.73307365,3.0953606e-05,1.18340798,0.656935631,3.16434328e-06,1.35352092,60.9643881,0,0,0,0
19582,19.582,32.8675727,-117.256583,2.30003101,24.2961214,6.74490279,3.10105903e-05,1.18314322,0.657413919,3.16725466e-06,1.35352168,60.9412466,0,0,0,0
19600,19.6,32.8675728,-117.256583,2.30003107,24.3174156,6.75674054,3.10676271e-05,1.18287809,0.657891844,3.17016603e-06,1.35352217,60.9181111,0,0,0,0
19618,19.618,32.8675729,-117.256582,2.30003112,24.338705,6.7685869,3.11247163e-05,1.1826126,0.658369404,3.17307741e-06,1.35352238,60.8949818,0,0,0,0
19636,19.636,32.867573,-117.256582,2.30003118,24.3599897,6.78044184,3.11818579e-05,1.18234676,0.6588466,3.17598879e-06,1.35352233,60.8718585,0,0,0,0
19655,19.655,32.8675731,-117.256582,2.30003124,24.3824516,6.79296471,3.12422309e-05,1.18206575,0.659349901,3.17906191e-06,1.35352197,60.8474574,0,0,0,0
19673,19.673,32.8675732,-117.256582,2.3000313,24.4037264,6.80483729,3.12994802e-05,1.18179916,0.659826348,3.18197329e-06,1.35352136,60.8243467,0,0,0,0
19691,19.691,32.8675733,-117.256581,2.30003136,24.4249964,6.81671845,3.13567819e-05,1.18153222,0.660302429,3.18488466e-06,1.35352048,60.801242,0,0,0,0
19709,19.709,32.8675734,-117.256581,2.30003141,24.4462615,6.82860818,3.14141361e-05,1.18126493,0.660778145,3.18779604e-06,1.35351933,60.7781434,0,0,0,0
19727,19.727,32.8675735,-117.256581,2.30003147,24.4675219,6.84050646,3.14715426e-05,1.18099728,0.661253496,3.19070742e-06,1.35351792,60.7550509,0,0,0,0
19745,19.745,32.8675736,-117.256581,2.30003153,24.4887774,6.8524133,3.15290015e-05,1.18072927,0.66172848,3.19361879e-06,1.35351623,60.7319646,0,0,0,0
19764,19.764,32.8675737,-117.256581,2.30003159,24.5112086,6.8649909,3.15897095e-05,1.18044597,0.662229444,3.19669191e-06,1.35351414,60.7076024,0,0,0,0
19782,19.782,32.8675738,-117.25658,2.30003165,24.5324542,6.8769153,3.16472761e-05,1.18017723,0.662703675,3.19960329e-06,1.35351189,60.6845285,0,0,0,0
19800,19.8,32.867574,-117.25658,2.3000317,24.553695,6.88884823,3.17048952e-05,1.17990813,0.663177539,3.20251467e-06,1.35350938,60.6614607,0,0,0,0
19818,19.818,32.8675741,-117.25658,2.30003176,24.5749309,6.90078969,3.17625667e-05,1.17963868,0.663651036,3.20542604e-06,1.3535066,60.638399,0,0,0,0
19836,19.836,32.8675742,-117.25658,2.30003182,24.596162,6.91273966,3.18202905e-05,1.17936887,0.664124166,3.20833742e-06,1.35350354,60.6153434,0,0,0,0
19855,19.855,32.8675743,-117.256579,2.30003188,24.6185673,6.92536276,3.18812781e-05,1.17908368,0.66462317,3.21141054e-06,1.35350001,60.5910138,0,0,0,0
19873,19.873,32.8675744,-117.256579,2.30003194,24.6397883,6.93733023,3.19391097e-05,1.17881314,0.665095544,3.21432192e-06,1.3534964,60.5679707,0,0,0,0
19891,19.891,32.8675745,-117.256579,2.300032,24.6610045,6.9493062,3.19969937e-05,1.17854225,0.665567549,3.2172333e-06,1.35349252,60.5449337,0,0,0,0
19909,19.909,32.8675746,-117.256579,2.30003205,24.6822158,6.96129066,3.20549301e-05,1.17827101,0.666039185,3.22014467e-06,1.35348837,60.5219028,0,0,0,0
19927,19.927,32.8675747,-117.256578,2.30003211,24.7034223,6.97328361,3.21129189e-05,1.17799941,0.666510452,3.22305605e-06,1.35348395,60.4988781,0,0,0,0
19945,19.945,32.8675748,-117.256578,2.30003217,24.7246238,6.98528503,3.21709602e-05,1.17772747,0.66698135,3.22596743e-06,1.35347926,60.4758594,0,0,0,0
19964,19.964,32.8675749,-117.256578,2.30003223,24.7469979,6.9979624,3.22322827e-05,1.17744002,0.667477998,3.22904055e-06,1.353474,60.4515687,0,0,0,0
19982,19.982,32.867575,-117.256578,2.30003229,24.7681894,7.00998123,3.22904317e-05,1.17716734,0.667948136,3.23195192e-06,1.35346875,60.4285625,0,0,0,0
20000,20,32.8675752,-117.256578,2.30003235,24.7893759,7.02200853,3.2348633e-05,1.17689432,0.668417905,3.2348633e-06,1.35346324,60.4055624,0,0,0,0
20018,20.018,32.8675753,-117.256577,2.30003241,24.8105576,7.03404427,3.24068867e-05,1.17662094,0.668887303,3.23777468e-06,1.35345745,60.3825685,0,0,0,0
20036,20.036,32.8675754,-117.256577,2.30003247,24.8317343,7.04608847,3.24651929e-05,1.17634722,0.66935633,3.24068605e-06,1.35345139,60.3595806,0,0,0,0
20055,20.055,32.8675755,-117.256577,2.30003253,24.8540821,7.05881093,3.25267951e-05,1.1760579,0.669851001,3.24375917e-06,1.35344469,60.3353225,0,0,0,0
20073,20.073,32.8675756,-117.256577,2.30003259,24.8752487,7.07087247,3.2585209e-05,1.17578345,0.670319265,3.24667055e-06,1.35343808,60.3123471,0,0,0,0
20091,20.091,32.8675757,-117.256576,2.30003264,24.8964103,7.08294242,3.26436753e-05,1.17550865,0.670787158,3.24958193e-06,1.3534312,60.2893779,0,0,0,0
20109,20.109,32.8675758,-117.256576,2.3000327,24.917567,7.0950208,3.27021939e-05,1.17523351,0.67125468,3.25249331e-06,1.35342404,60.2664148,0,0,0,0
20127,20.127,32.8675759,-117.256576,2.30003276,24.9387187,7.10710759,3.2760765e-05,1.17495801,0.671721829,3.25540468e-06,1.35341662,60.2434578,0,0,0,0
20145,20.145,32.867576,-117.256576,2.30003282,24.9598655,7.11920278,3.28193885e-05,1.17468217,0.672188606,3.25831606e-06,1.35340893,60.2205069,0,0,0,0
20164,20.164,32.8675761,-117.256576,2.30003288,24.9821817,7.13197904,3.28813257e-05,1.17439062,0.672680899,3.26138918e-06,1.3534005,60.1962877,0,0,0,0
20182,20.182,32.8675762,-117.256575,2.30003294,25.0033182,7.14409149,3.29400569e-05,1.17411406,0.67314691,3.26430056e-06,1.35339225,60.1733493,0,0,0,0
20200,20.2,32.8675764,-117.256575,2.300033,25.0244498,7.15621233,3.29988405e-05,1.17383715,0.673612547,3.26721193e-06,1.35338373,60.150417,0,0,0,0
20218,20.218,32.8675765,-117.256575,2.30003306,25.0455764,7.16834154,3.30576765e-05,1.1735599,0.674077811,3.27012331e-06,1.35337494,60.1274909,0,0,0,0
20236,20.236,32.8675766,-117.256575,2.30003312,25.0666979,7.18047913,3.3116565e-05,1.1732823,0.674542701,3.27303469e-06,1.35336588,60.1045708,0,0,0,0
20255,20.255,32.8675767,-117.256574,2.30003318,25.0889875,7.1933001,3.31787818e-05,1.17298889,0.675033002,3.27610781e-06,1.35335601,60.0803842,0,0,0,0
20273,20.273,32.8675768,-117.256574,2.30003324,25.1100988,7.20545487,3.3237778e-05,1.17271058,0.675497123,3.27901918e-06,1.35334639,60.0574767,0,0,0,0
20291,20.291,32.8675769,-117.256574,2.3000333,25.1312051,7.21761799,3.32968265e-05,1.17243192,0.675960869,3.28193056e-06,1.35333651,60.0345753,0,0,0,0
20309,20.309,32.867577,-117.256574,2.30003336,25.1523064,7.22978946,3.33559275e-05,1.17215292,0.67642424,3.28484194e-06,1.35332635,60.0116801,0,0,0,0
20327,20.327,32.8675771,-117.256573,2.30003342,25.1734026,7.24196926,3.34150808e-05,1.17187357,0.676887236,3.28775332e-06,1.35331593,59.9887909,0,0,0,0
20345,20.345,32.8675772,-117.256573,2.30003347,25.1944938,7.25415739,3.34742866e-05,1.17159388,0.677349857,3.29066469e-06,1.35330523,59.9659078,0,0,0,0
20364,20.364,32.8675774,-117.256573,2.30003354,25.2167513,7.26703168,3.35368384e-05,1.17129826,0.67783776,3.29373781e-06,1.35329363,59.9417603,0,0,0,0
20382,20.382,32.8675775,-117.256573,2.3000336,25.2378321,7.27923691,3.35961519e-05,1.17101786,0.678299608,3.29664919e-06,1.35328238,59.9188898,0,0,0,0
20400,20.4,32.8675776,-117.256573,2.30003366,25.2589079,7.29145046,3.36555178e-05,1.17073712,0.67876108,3.29956057e-06,1.35327085,59.8960254,0,0,0,0
20418,20.418,32.8675777,-117.256572,2.30003371,25.2799787,7.30367231,3.37149361e-05,1.17045603,0.679222175,3.30247194e-06,1.35325906,59.8731671,0,0,0,0
20436,20.436,32.8675778,-117.256572,2.30003377,25.3010443,7.31590245,3.37744068e-05,1.1701746,0.679682893,3.30538332e-06,1.353247,59.8503149,0,0,0,0
20455,20.455,32.8675779,-117.256572,2.30003384,25.3232748,7.32882104,3.38372382e-05,1.16987716,0.680168787,3.30845644e-06,1.35323396,59.8262,0,0,0,0
20473,20.473,32.867578,-117.256572,2.3000339,25.3443301,7.34106822,3.38968167e-05,1.16959502,0.680628729,3.31136782e-06,1.35322134,59.8033604,0,0,0,0
20491,20.491,32.8675781,-117.256571,2.30003396,25.3653802,7.35332367,3.39564475e-05,1.16931255,0.681088294,3.31427919e-06,1.35320845,59.7805269,0,0,0,0
20509,20.509,32.8675782,-117.256571,2.30003402,25.3864253,7.3655874,3.40161307e-05,1.16902973,0.681547481,3.31719057e-06,1.35319529,59.7576995,0,0,0,0
20527,20.527,32.8675784,-117.256571,2.30003408,25.4074653,7.37785938,3.40758663e-05,1.16874658,0.68200629,3.32010195e-06,1.35318186,59.7348783,0,0,0,0
20545,20.545,32.8675785,-117.256571,2.30003414,25.4285002,7.39013962,3.41356544e-05,1.16846308,0.68246472,3.32301333e-06,1.35316816,59.7120631,0,0,0,0
20564,20.564,32.8675786,-117.25657,2.3000342,25.4506982,7.40311104,3.41988208e-05,1.16816345,0.682948196,3.32608645e-06,1.35315339,59.6879873,0,0,0,0
20582,20.582,32.8675787,-117.25657,2.30003426,25.4717225,7.41540823,3.42587166e-05,1.16787926,0.683405848,3.32899782e-06,1.35313913,59.6651848,0,0,0,0
20600,20.6,32.8675788,-117.25657,2.30003432,25.4927418,7.42771365,3.43186648e-05,1.16759472,0.683863119,3.3319092e-06,1.35312461,59.6423883,0,0,0,0
20618,20.618,32.8675789,-117.25657,2.30003438,25.5137559,7.4400273,3.43786653e-05,1.16730985,0.684320012,3.33482058e-06,1.35310981,59.619598,0,0,0,0
20636,20.636,32.867579,-117.25657,2.30003444,25.534765,7.45234917,3.44387183e-05,1.16702463,0.684776524,3.33773195e-06,1.35309474,59.5968138,0,0,0,0
20655,20.655,32.8675791,-117.256569,2.3000345,25.5569356,7.46536449,3.45021644e-05,1.1667232,0.685257974,3.34080507e-06,1.35307853,59.5727707,0,0,0,0
20673,20.673,32.8675792,-117.256569,2.30003456,25.577934,7.47770324,3.45623251e-05,1.16643729,0.685713705,3.34371645e-06,1.35306291,59.549999,0,0,0,0
20691,20.691,32.8675794,-117.256569,2.30003462,25.5989273,7.49005018,3.46225382e-05,1.16615104,0.686169054,3.34662783e-06,1.35304701,59.5272336,0,0,0,0
20709,20.709,32.8675795,-117.256569,2.30003468,25.6199154,7.50240532,3.46828037e-05,1.16586446,0.686624023,3.3495392e-06,1.35303085,59.5044742,0,0,0,0
20727,20.727,32.8675796,-117.256568,2.30003474,25.6408984,7.51476865,3.47431216e-05,1.16557754,0.68707861,3.35245058e-06,1.35301442,59.481721,0,0,0,0
20745,20.745,32.8675797,-117.256568,2.3000348,25.6618762,7.52714015,3.48034919e-05,1.16529028,0.687532816,3.35536196e-06,1.35299771,59.4589739,0,0,0,0
20764,20.764,32.8675798,-117.256568,2.30003487,25.6840139,7.54020782,3.4867273e-05,1.16498669,0.68801183,3.35843508e-06,1.35297977,59.4349699,0,0,0,0
20782,20.782,32.8675799,-117.256568,2.30003493,25.704981,7.55259612,3.4927751e-05,1.16469874,0.68846525,3.36134646e-06,1.35296251,59.4122353,0,0,0,0
20800,20.8,32.86758,-117.256568,2.30003499,25.725943,7.56499257,3.49882815e-05,1.16441046,0.688918289,3.36425783e-06,1.35294498,59.389507,0,0,0,0
20818,20.818,32.8675801,-117.256567,2.30003505,25.7468998,7.57739717,3.50488643e-05,1.16412184,0.689370944,3.36716921e-06,1.35292718,59.3667847,0,0,0,0
20836,20.836,32.8675803,-117.256567,2.30003511,25.7678514,7.58980992,3.51094995e-05,1.16383289,0.689823217,3.37008059e-06,1.35290911,59.3440686,0,0,0,0
20855,20.855,32.8675804,-117.256567,2.30003517,25.7899613,7.60292109,3.51735603e-05,1.16352751,0.690300188,3.37315371e-06,1.35288973,59.3200973,0,0,0,0
20873,20.873,32.8675805,-117.256567,2.30003523,25.8109022,7.61535056,3.52343032e-05,1.16323787,0.690751673,3.37606508e-06,1.3528711,59.2973938,0,0,0,0
20891,20.891,32.8675806,-117.256566,2.3000353,25.8318379,7.62778815,3.52950986e-05,1.1629479,0.691202774,3.37897646e-06,1.3528522,59.2746964,0,0,0,0
20909,20.909,32.8675807,-117.256566,2.30003536,25.8527683,7.64023385,3.53559464e-05,1.16265759,0.69165349,3.38188784e-06,1.35283304,59.2520051,0,0,0,0
20927,20.927,32.8675808,-117.256566,2.30003542,25.8736935,7.65268767,3.54168466e-05,1.16236695,0.692103823,3.38479921e-06,1.3528136,59.22932,0,0,0,0
20945,20.945,32.8675809,-117.256566,2.30003548,25.8946135,7.66514959,3.54777992e-05,1.16207598,0.692553771,3.38771059e-06,1.35279389,59.206641,0,0,0,0
20964,20.964,32.8675811,-117.256566,2.30003554,25.9166901,7.67831262,3.55421949e-05,1.16176848,0.693028287,3.39078371e-06,1.35277278,59.182709,0,0,0,0
20982,20.982,32.8675812,-117.256565,2.3000356,25.9375993,7.69079117,3.56032552e-05,1.16147682,0.693477443,3.39369509e-06,1.35275252,59.1600426,0,0,0,0
21000,21,32.8675813,-117.256565,2.30003566,25.9585032,7.7032778,3.56643679e-05,1.16118484,0.693926214,3.39660647e-06,1.35273198,59.1373824,0,0,0,0
21018,21.018,32.8675814,-117.256565,2.30003573,25.9794019,7.71577251,3.5725533e-05,1.16089252,0.6943746,3.39951784e-06,1.35271118,59.1147283,0,0,0,0
21036,21.036,32.8675815,-117.256565,2.30003579,26.0002953,7.72827528,3.57867505e-05,1.16059988,0.6948226,3.40242922e-06,1.3526901,59.0920803,0,0,0,0
21055,21.055,32.8675816,-117.256564,2.30003585,26.0223438,7.7414814,3.58514259e-05,1.1602906,0.695295058,3.40550234e-06,1.35266755,59.068181,0,0,0,0
21073,21.073,32.8675817,-117.256564,2.30003591,26.0432264,7.75400074,3.59127511e-05,1.15999728,0.695742263,3.40841372e-06,1.35264592,59.0455457,0,0,0,0
21091,21.091,32.8675818,-117.256564,2.30003597,26.0641037,7.76652812,3.59741288e-05,1.15970363,0.696189082,3.41132509e-06,1.35262402,59.0229165,0,0,0,0
21109,21.109,32.867582,-117.256564,2.30003604,26.0849757,7.77906354,3.60355588e-05,1.15940964,0.696635514,3.41423647e-06,1.35260185,59.0002935,0,0,0,0
21127,21.127,32.8675821,-117.256563,2.3000361,26.1058425,7.79160699,3.60970413e-05,1.15911533,0.697081558,3.41714785e-06,1.35257941,58.9776766,0,0,0,0
21145,21.145,32.8675822,-117.256563,2.30003616,26.1267039,7.80415847,3.61585761e-05,1.15882069,0.697527215,3.42005923e-06,1.3525567,58.9550659,0,0,0,0
21164,21.164,32.8675823,-117.256563,2.30003622,26.1487185,7.81741596,3.62235865e-05,1.15850932,0.697997199,3.42313235e-06,1.35253242,58.9312058,0,0,0,0
21182,21.182,32.8675824,-117.256563,2.30003629,26.169569,7.82998391,3.62852291e-05,1.15821401,0.698442058,3.42604372e-06,1.35250915,58.9086077,0,0,0,0
21200,21.2,32.8675825,-117.256563,2.30003635,26.1904142,7.84255987,3.6346924e-05,1.15791837,0.698886529,3.4289551e-06,1.35248561,58.8860158,0,0,0,0
21218,21.218,32.8675826,-117.256562,2.30003641,26.2112541,7.85514382,3.64086714e-05,1.1576224,0.699330612,3.43186648e-06,1.3524618,58.86343,0,0,0,0
21236,21.236,32.8675828,-117.256562,2.30003647,26.2320886,7.86773576,3.64704712e-05,1.15732611,0.699774306,3.43477785e-06,1.35243772,58.8408503,0,0,0,0
21255,21.255,32.8675829,-117.256562,2.30003654,26.2540748,7.88103592,3.65357612e-05,1.15701299,0.700242216,3.43785097e-06,1.352412,58.8170231,0,0,0,0
21273,21.273,32.867583,-117.256562,2.3000366,26.2748984,7.89364427,3.65976687e-05,1.15671603,0.70068511,3.44076235e-06,1.35238737,58.7944561,0,0,0,0
21291,21.291,32.8675831,-117.256561,2.30003666,26.2957166,7.90626058,3.66596287e-05,1.15641874,0.701127614,3.44367373e-06,1.35236246,58.7718953,0,0,0,0
21309,21.309,32.8675832,-117.256561,2.30003672,26.3165295,7.91888486,3.6721641e-05,1.15612113,0.701569728,3.4465851e-06,1.35233729,58.7493406,0,0,0,0
21327,21.327,32.8675833,-117.256561,2.30003678,26.337337,7.93151709,3.67837057e-05,1.15582319,0.702011452,3.44949648e-06,1.35231184,58.726792,0,0,0,0
21345,21.345,32.8675834,-117.256561,2.30003685,26.3581391,7.94415727,3.68458229e-05,1.15552493,0.702452785,3.45240786e-06,1.35228613,58.7042496,0,0,0,0
21364,21.364,32.8675836,-117.256561,2.30003691,26.3800911,7.95750829,3.69114478e-05,1.15520974,0.702918202,3.45548098e-06,1.35225868,58.6804618,0,0,0,0
21382,21.382,32.8675837,-117.25656,2.30003697,26.4008822,7.97016478,3.69736727e-05,1.15491081,0.703358732,3.45839236e-06,1.35223241,58.6579321,0,0,0,0
21400,21.4,32.8675838,-117.25656,2.30003704,26.4216679,7.9828292,3.70359499e-05,1.15461156,0.703798871,3.46130373e-06,1.35220587,58.6354085,0,0,0,0
21418,21.418,32.8675839,-117.25656,2.3000371,26.4424482,7.99550154,3.70982796e-05,1.15431199,0.704238618,3.46421511e-06,1.35217906,58.6128911,0,0,0,0
21436,21.436,32.867584,-117.25656,2.30003716,26.4632231,8.00818179,3.71606617e-05,1.15401209,0.704677974,3.46712649e-06,1.35215197,58.5903799,0,0,0,0
21455,21.455,32.8675841,-117.256559,2.30003723,26.4851463,8.02157507,3.72265663e-05,1.15369518,0.705141302,3.47019961e-06,1.35212308,58.5666249,0,0,0,0
21473,21.473,32.8675843,-117.256559,2.30003729,26.5059101,8.03427156,3.72890561e-05,1.15339463,0.705579851,3.47311098e-06,1.35209544,58.5441263,0,0,0,0
21491,21.491,32.8675844,-117.256559,2.30003735,26.5266685,8.04697594,3.73515983e-05,1.15309375,0.706018008,3.47602236e-06,1.35206754,58.5216339,0,0,0,0
21509,21.509,32.8675845,-117.256559,2.30003741,26.5474215,8.05968821,3.74141929e-05,1.15279255,0.706455773,3.47893374e-06,1.35203936,58.4991477,0,0,0,0
21527,21.527,32.8675846,-117.256559,2.30003748,26.568169,8.07240835,3.74768399e-05,1.15249104,0.706893144,3.48184511e-06,1.35201091,58.4766676,0,0,0,0
21545,21.545,32.8675847,-117.256558,2.30003754,26.5889112,8.08513636,3.75395393e-05,1.1521892,0.707330122,3.48475649e-06,1.35198219,58.4541938,0,0,0,0
21564,21.564,32.8675848,-117.256558,2.30003761,26.6107997,8.09858001,3.76057789e-05,1.15187024,0.707790938,3.48782961e-06,1.35195157,58.4304782,0,0,0,0
21582,21.582,32.8675849,-117.256558,2.30003767,26.6315307,8.11132417,3.7668586e-05,1.15156774,0.708227107,3.49074099e-06,1.3519223,58.408017,0,0,0,0
21600,21.6,32.8675851,-117.256558,2.30003773,26.6522562,8.12407618,3.77314455e-05,1.15126493,0.708662881,3.49365237e-06,1.35189275,58.385562,0,0,0,0
21618,21.618,32.8675852,-117.256557,2.30003779,26.6729762,8.13683603,3.77943575e-05,1.1509618,0.709098261,3.49656374e-06,1.35186294,58.3631131,0,0,0,0
21636,21.636,32.8675853,-117.256557,2.30003786,26.6936908,8.14960371,3.78573218e-05,1.15065835,0.709533247,3.49947512e-06,1.35183286,58.3406704,0,0,0,0
21655,21.655,32.8675854,-117.256557,2.30003792,26.7155503,8.1630892,3.79238411e-05,1.15033769,0.709991959,3.50254824e-06,1.35180079,58.3169878,0,0,0,0
21673,21.673,32.8675855,-117.256557,2.30003799,26.7362536,8.17587297,3.79869131e-05,1.15003359,0.710426133,3.50545962e-06,1.35177015,58.2945578,0,0,0,0
21691,21.691,32.8675856,-117.256557,2.30003805,26.7569515,8.18866454,3.80500376e-05,1.14972917,0.710859911,3.50837099e-06,1.35173924,58.272134,0,0,0,0
21709,21.709,32.8675858,-117.256556,2.30003811,26.7776438,8.20146392,3.81132145e-05,1.14942444,0.711293294,3.51128237e-06,1.35170806,58.2497164,0,0,0,0
21727,21.727,32.8675859,-117.256556,2.30003818,26.7983307,8.21427109,3.81764438e-05,1.14911939,0.711726281,3.51419375e-06,1.35167661,58.2273049,0,0,0,0
21745,21.745,32.867586,-117.256556,2.30003824,26.8190121,8.22708606,3.82397255e-05,1.14881402,0.712158871,3.51710512e-06,1.35164489,58.2048997,0,0,0,0
21764,21.764,32.8675861,-117.256556,2.30003831,26.8408365,8.24062141,3.83065796e-05,1.14849134,0.712615053,3.52017824e-06,1.3516111,58.1812566,0,0,0,0
21782,21.782,32.8675862,-117.256555,2.30003837,26.8615066,8.25345237,3.83699691e-05,1.14818533,0.713046829,3.52308962e-06,1.35157883,58.158864,0,0,0,0
21800,21.8,32.8675863,-117.256555,2.30003843,26.8821712,8.2662911,3.84334109e-05,1.147879,0.713478208,3.526001e-06,1.35154628,58.1364776,0,0,0,0
21818,21.818,32.8675865,-117.256555,2.3000385,26.9028303,8.27913758,3.84969051e-05,1.14757236,0.71390919,3.52891238e-06,1.35151346,58.1140974,0,0,0,0
